freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
A,EUR,FAM,CPL_CH2_AW100_33,LU,4328.82,4437.1,5271.84,5326.64,5437.14,5529.12,5676.72,5676.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7613.64,7613.64,7613.64,7613.76,7613.76,,,7583.68,7770.16
A,EUR,FAM,CPL_CH2_AW100_33,LV,169.04,169.04,225.38,225.38,225.38,225.38,225.38,300.51,300.51,273.12,273.12,273.12,273.12,273.12,273.12,409.68,409.68,409.68,509.68,529.68,529.68,529.68,,,1200.0,1200.0
A,EUR,FAM,CPL_CH2_AW100_33,MT,,,,,,593.25,535.67,479.5,500.0,500.0,500.0,500.0,700.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,,,2460.0,3460.0
A,EUR,FAM,CPL_CH2_AW100_33,NL,1752.05,1604.0,1658.45,1704.69,1715.71,1715.71,1754.0,1830.0,1865.0,1894.0,1894.0,1894.0,1848.0,1861.0,1862.0,1862.0,1920.0,1938.0,1959.0,2148.0,2259.0,2307.13,,,4789.98,4700.76
A,EUR,FAM,CPL_CH2_AW100_33,NO,2452.39,2898.46,3106.84,2914.8,2786.24,2911.65,2897.9,2904.01,2830.84,2667.34,2908.44,2987.14,3114.34,2982.05,2786.56,2601.23,2505.76,2495.98,2425.63,2533.73,2359.09,2488.96,,,,
A,EUR,FAM,CPL_CH2_AW100_33,PL,216.96,257.56,261.07,231.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.35,1409.44,1548.75,2233.8,2835.92,2760.01,,,4459.1,4528.62
A,EUR,FAM,CPL_CH2_AW100_33,PT,384.27,593.77,629.76,695.76,552.0,565.92,582.96,600.96,618.96,690.04,690.04,636.96,636.96,636.96,636.96,636.96,649.68,656.4,665.04,665.04,672.0,672.0,,,1307.4,1334.76
A,EUR,FAM,CPL_CH2_AW100_33,RO,,,,,,,,,208.55,396.24,239.3,237.79,226.04,228.11,226.84,453.5,448.96,441.25,433.18,424.84,744.06,1043.58,,,1408.76,1389.81
A,EUR,FAM,CPL_CH2_AW100_33,SE,2415.57,2463.51,2488.78,2498.85,2498.82,2456.31,2852.7,2854.02,2745.65,2486.09,2830.99,2990.1,3101.99,3120.85,2967.52,2886.62,2851.44,2802.25,3021.94,3003.09,3032.96,3134.09,,,2781.54,2873.59
A,EUR,FAM,CPL_CH2_AW100_33,SI,911.62,971.66,1039.56,1114.67,1164.75,1189.28,1216.83,1247.16,1429.2,1474.8,1500.42,1512.96,1509.36,1509.36,1509.36,1509.36,1509.36,1509.36,1509.36,1509.36,1545.6,1279.2,,,1542.12,1034.52
A,EUR,FAM,CPL_CH2_AW100_33,SK,414.26,414.26,470.03,470.03,408.95,430.19,430.19,430.19,430.19,510.0,527.76,528.24,540.96,554.4,564.48,564.48,564.48,564.48,568.32,584.16,598.8,612.0,,,2247.12,1550.0
A,EUR,FAM,CPL_CH2_AW100_33,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,EUR,FAM,CPL_CH2_AW100_33,UK,2132.97,2161.55,2174.83,2024.97,2116.73,2165.63,2229.56,2307.38,2052.9,1943.05,2048.41,2024.72,2167.07,2069.11,2202.48,2478.0,2188.84,2046.05,2027.46,2049.09,,,,,,
A,EUR,FAM,CPL_CH2_AW100_33,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.92,4734.93,,,,
A,EUR,FAM,CPL_CH2_AW100_67,AT,4338.57,4338.57,4341.6,4516.8,4516.8,4516.8,4516.8,4516.8,4516.8,4971.4,4971.4,4896.8,4896.8,4896.8,4964.0,5031.2,5098.4,5098.4,5168.0,5168.0,5888.0,5168.0,7178.0,5992.6,5336.1,5581.4
A,EUR,FAM,CPL_CH2_AW100_67,BE,2881.91,2857.1,2933.19,2937.96,2996.64,3082.24,3133.29,3282.12,3542.67,3610.89,3527.25,3623.3,3719.36,3773.04,3773.04,3756.04,3800.73,3876.75,3933.08,3985.78,3982.68,4061.96,4384.38,4650.98,4303.07,4389.25
A,EUR,FAM,CPL_CH2_AW100_67,BG,,,,,,,,,306.78,429.49,429.49,429.49,429.49,429.49,0.0,0.0,0.0,0.0,441.76,0.0,0.0,0.0,0.0,0.0,153.39,153.39
A,EUR,FAM,CPL_CH2_AW100_67,CH,3210.73,3377.69,3511.93,3420.98,3398.11,3388.23,3335.24,3231.27,4261.69,3973.51,4346.88,4867.76,4978.01,4873.69,4939.9,5618.5,5503.58,5397.14,5194.81,5393.74,5604.86,5549.9,5971.93,6174.11,,
A,EUR,FAM,CPL_CH2_AW100_67,CY,,,,,,683.44,683.44,683.44,,,,,,,1040.0,,,1040.0,1040.0,1055.7,1060.49,1060.49,778.62,863.97,813.1,869.96
A,EUR,FAM,CPL_CH2_AW100_67,CZ,398.44,416.34,486.95,235.89,235.55,256.26,274.36,1168.35,1011.28,751.76,739.57,595.36,582.13,563.51,531.67,536.68,541.54,556.1,851.56,850.8,825.55,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_CH2_AW100_67,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,6000.0,6120.0
A,EUR,FAM,CPL_CH2_AW100_67,DK,2549.04,2630.13,2718.52,2812.66,2865.63,2921.17,2952.1,3010.23,3065.45,3120.52,3656.09,3655.54,3671.83,3690.58,3772.6,3687.24,3710.31,3725.7,3673.59,3626.79,3661.56,3695.85,3629.55,3635.0,4350.24,4492.32
A,EUR,FAM,CPL_CH2_AW100_67,EA19,,,,,,773.0,775.01,877.89,894.87,930.5,924.3,923.79,938.5,949.52,951.31,949.3,932.54,937.48,961.48,976.99,1067.15,1056.09,1783.51,,,
A,EUR,FAM,CPL_CH2_AW100_67,EA20,,,,,,,,,,,,,,939.67,941.1,939.13,922.6,927.4,951.16,966.59,1055.75,1044.89,1764.97,1663.45,3513.33,3523.52
A,EUR,FAM,CPL_CH2_AW100_67,EA21,,,,,,,,,,,,,,,,,,,,,,,,,3443.15,3454.63
A,EUR,FAM,CPL_CH2_AW100_67,EE,287.6,287.6,345.12,345.12,460.16,460.16,460.16,460.16,460.16,460.16,460.16,460.32,460.32,460.32,460.32,1080.0,1200.0,1200.0,1320.0,1440.0,1440.0,1440.0,1440.0,1920.0,1920.0,1920.0
A,EUR,FAM,CPL_CH2_AW100_67,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,320.0,320.0,320.0,672.0,672.0,672.0,672.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_CH2_AW100_67,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_CH2_AW100_67,EU15,1055.15,1065.67,1086.68,1083.3,1103.24,1114.24,1136.33,1230.78,1196.56,1197.52,1232.27,1233.58,1276.03,1272.25,1295.06,1337.02,1268.44,1245.11,1260.95,1270.04,,,,,,
A,EUR,FAM,CPL_CH2_AW100_67,EU27_2020,,,,,,,,,,,,,,932.79,914.49,917.47,986.52,1018.94,1074.7,1126.13,1257.06,1236.71,1785.93,1712.33,3302.64,3322.29
A,EUR,FAM,CPL_CH2_AW100_67,EU28,,,,,,,,,,,,,,1093.81,1097.51,1140.34,1156.82,1163.44,1208.92,1255.3,,,,,,
A,EUR,FAM,CPL_CH2_AW100_67,FI,2405.76,2405.76,2406.0,2406.0,2526.0,2526.0,2526.0,2526.0,2526.0,2526.0,2526.0,2536.1,2631.84,2631.84,2631.84,2418.6,2418.6,2396.64,2396.64,2396.64,2396.64,2396.64,2596.36,2396.64,2396.64,2396.64
A,EUR,FAM,CPL_CH2_AW100_67,FR,1250.51,1279.63,1321.88,1350.99,1350.99,1381.06,1381.06,1429.82,1422.41,1487.01,1487.01,1509.37,1524.5,1538.22,1549.74,1552.16,1553.61,1558.32,1569.97,1577.42,1582.16,1584.52,1638.58,1697.35,1791.24,1821.72
A,EUR,FAM,CPL_CH2_AW100_67,HR,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.62,741.62
A,EUR,FAM,CPL_CH2_AW100_67,HU,433.78,439.61,532.6,574.09,609.55,649.87,1089.84,1212.65,1269.13,1138.66,1158.7,1142.57,1103.54,1075.22,1033.98,1029.68,1024.92,1032.37,1000.97,981.25,908.75,890.33,815.76,835.93,807.49,802.47
A,EUR,FAM,CPL_CH2_AW100_67,IE,1051.34,1295.13,2060.0,2822.0,3122.4,3338.4,3549.6,3780.0,3948.0,3984.0,3600.0,3360.0,3360.0,3120.0,3120.0,3240.0,3360.0,3360.0,3360.0,3360.0,3360.0,3360.0,3640.0,3840.0,3920.0,3489.23
A,EUR,FAM,CPL_CH2_AW100_67,IS,911.11,825.93,517.49,349.59,178.78,232.21,612.38,344.75,960.4,972.68,570.35,387.28,724.44,450.51,147.4,0.0,0.0,175.1,493.93,428.09,801.71,992.84,1376.23,541.31,,
A,EUR,FAM,CPL_CH2_AW100_67,IT,309.87,309.87,309.84,309.84,309.84,309.84,309.84,864.12,856.92,860.52,843.6,834.36,843.6,856.92,855.96,849.84,846.72,856.92,857.76,849.84,1268.76,1231.56,4645.57,5032.69,5533.08,5581.36
A,EUR,FAM,CPL_CH2_AW100_67,JP,0.0,0.0,0.0,0.0,446.3,438.44,821.81,744.19,787.14,920.67,2271.16,2649.6,2341.69,1850.99,1710.5,1786.91,1996.67,1894.09,1840.49,1967.05,1969.63,1847.86,1738.75,1579.05,,
A,EUR,FAM,CPL_CH2_AW100_67,LT,0.0,0.0,0.0,0.0,174.72,347.54,347.54,361.44,361.44,361.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,1203.84,1681.44,1680.0,1862.0,2058.0,2310.0,2940.0
A,EUR,FAM,CPL_CH2_AW100_67,LU,4328.82,4437.1,5271.84,5326.64,5437.14,5529.12,5676.72,5676.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7521.72,7613.64,7613.64,7613.64,7613.76,7613.76,7613.76,7664.28,7583.68,7770.16
A,EUR,FAM,CPL_CH2_AW100_67,LV,169.04,169.04,225.38,225.38,225.38,225.38,225.38,300.51,300.51,273.12,273.12,273.12,273.12,273.12,273.12,409.68,409.68,409.68,509.68,529.68,529.68,529.68,1200.0,1200.0,1200.0,1200.0
A,EUR,FAM,CPL_CH2_AW100_67,MT,,,,,,172.99,121.13,121.13,500.0,500.0,500.0,500.0,700.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,1000.0,1000.0,1180.0,2460.0,3460.0
A,EUR,FAM,CPL_CH2_AW100_67,NL,1752.05,1604.0,1658.45,1704.69,1715.71,1715.71,1754.0,1830.0,1865.0,1894.0,1894.0,1894.0,1848.0,1861.0,1862.0,1862.0,1920.0,1938.0,1959.0,2148.0,2155.0,2180.69,2288.17,2574.0,3552.46,3327.61
A,EUR,FAM,CPL_CH2_AW100_67,NO,2452.39,2898.46,3106.84,2914.8,2786.24,2911.65,2897.9,2904.01,2830.84,2667.34,2908.44,2987.14,3114.34,2982.05,2786.56,2601.23,2505.76,2495.98,2425.63,2533.73,2359.09,2488.96,2503.91,2503.33,,
A,EUR,FAM,CPL_CH2_AW100_67,PL,216.96,257.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.35,1409.44,1548.75,2233.8,2835.92,2760.01,2688.8,2774.11,4459.1,4528.62
A,EUR,FAM,CPL_CH2_AW100_67,PT,384.27,593.77,629.76,695.76,552.0,565.92,582.96,600.96,618.96,690.04,690.04,636.96,636.96,636.96,636.96,636.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.92,525.72
A,EUR,FAM,CPL_CH2_AW100_67,RO,,,,,,,,,208.55,226.42,239.3,237.79,226.04,228.11,226.84,453.5,448.96,441.25,433.18,424.84,744.06,1043.58,1182.65,1242.04,1408.76,1389.81
A,EUR,FAM,CPL_CH2_AW100_67,SE,2415.57,2463.51,2488.78,2498.85,2498.82,2456.31,2852.7,2854.02,2745.65,2486.09,2830.99,2990.1,3101.99,3120.85,2967.52,2886.62,2851.44,2802.25,3021.94,3003.09,3032.96,3134.09,2991.65,2770.32,2781.54,2873.59
A,EUR,FAM,CPL_CH2_AW100_67,SI,754.16,803.86,860.29,922.38,963.95,984.48,1007.01,1032.12,1182.84,1220.64,1241.82,1252.32,1176.36,1124.28,1124.28,1124.28,1249.2,1249.2,1249.2,1249.2,1279.2,1279.2,1341.84,1479.96,1015.32,804.36
A,EUR,FAM,CPL_CH2_AW100_67,SK,414.26,414.26,470.03,470.03,408.95,430.19,430.19,430.19,430.19,510.0,527.76,528.24,540.96,554.4,564.48,564.48,564.48,564.48,568.32,584.16,598.8,612.0,818.8,1440.0,2247.12,1550.0
A,EUR,FAM,CPL_CH2_AW100_67,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,EUR,FAM,CPL_CH2_AW100_67,UK,2132.97,2161.55,2174.83,2024.97,2116.73,2165.63,2229.56,2307.38,2052.9,1943.05,2048.41,2024.72,2167.07,2069.11,2202.48,2478.0,2188.84,2046.05,2027.46,2049.09,,,,,,
A,EUR,FAM,CPL_CH2_AW100_67,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.92,4734.93,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_100,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,350.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_100,CY,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.12,348.97,349.29,348.62,348.77,256.08,255.2,252.74,205.28,140.64,140.86,141.19,17.18,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,EA19,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.07,,,
A,EUR,FAM,CPL_NCH_AW100_100,EA20,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.92,10.15,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,EA21,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,EU15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,5.8,5.79,5.77,5.77,4.25,4.24,4.2,3.42,2.35,,,,,,
A,EUR,FAM,CPL_NCH_AW100_100,EU27_2020,,,,,,,,,,,,,,5.43,5.42,3.99,3.98,3.92,3.2,2.19,2.21,2.22,158.92,7.89,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,EU28,,,,,,,,,,,,,,4.66,4.65,3.42,3.42,3.37,2.75,1.89,,,,,,
A,EUR,FAM,CPL_NCH_AW100_100,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,HR,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_100,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,JP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_100,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,MT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_100,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_100,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_100,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A,EUR,FAM,CPL_NCH_AW100_100,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.81,2367.46,0.0,0.0,,
A,EUR,FAM,CPL_NCH_AW100_33,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,BG,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,EUR,FAM,CPL_NCH_AW100_33,CY,,,,,,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.12,348.97,349.29,386.17,386.33,293.62,292.81,290.38,242.85,178.14,178.42,178.84,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,EA19,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
A,EUR,FAM,CPL_NCH_AW100_33,EA20,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,EA21,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,EU15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,5.8,5.79,6.4,6.39,4.88,4.87,4.82,4.04,2.97,,,,,,
A,EUR,FAM,CPL_NCH_AW100_33,EU27_2020,,,,,,,,,,,,,,6.01,6.0,4.58,4.56,4.51,3.78,2.78,2.8,2.8,,,0.0,0.0
A,EUR,FAM,CPL_NCH_AW100_33,EU28,,,,,,,,,,,,,,5.16,5.15,3.92,3.92,3.87,3.25,2.39,,,,,,
A,EUR,FAM,CPL_NCH_AW100_33,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
